user_id,subscription_type,country,device,cohort,days_since_last_seen,churned
1679,Premium,Australia,Tablet,2022-10,182,True
1680,Basic,Germany,Laptop,2022-10,2,False
1681,Premium,France,Smart TV,2022-10,6,False
1682,Basic,Brazil,Laptop,2022-10,9,False
1683,Standard,Mexico,Laptop,2022-10,13,False
1684,Standard,Spain,Smartphone,2022-10,8,False
1685,Basic,Italy,Laptop,2022-10,230,True
1686,Premium,Spain,Laptop,2022-11,0,False
1687,Basic,Spain,Smartphone,2022-11,168,True
1688,Standard,United States,Tablet,2022-11,2,False
1689,Premium,Canada,Tablet,2022-11,73,True
1690,Basic,United States,Laptop,2022-11,7,False
1691,Premium,United States,Smart TV,2022-11,4,False
1692,Basic,Canada,Tablet,2022-11,17,False
1693,Standard,United Kingdom,Tablet,2022-11,15,False
1694,Standard,Australia,Laptop,2022-10,88,True
1695,Basic,Germany,Smartphone,2022-10,2,False
1696,Premium,France,Laptop,2022-10,92,True
1697,Basic,Brazil,Tablet,2022-10,11,False
1698,Standard,Mexico,Tablet,2022-09,271,True
1699,Premium,Spain,Laptop,2022-09,3,False
1700,Basic,Italy,Smart TV,2022-09,284,True
1701,Premium,Spain,Smart TV,2022-09,230,True
1702,Basic,Spain,Smartphone,2022-09,24,False
1703,Standard,United States,Smart TV,2022-09,4,False
1704,Standard,Canada,Laptop,2022-08,22,False
1705,Basic,United States,Tablet,2022-08,153,True
1706,Premium,United States,Laptop,2022-07,2,False
1707,Basic,Canada,Smartphone,2022-07,2,False
1708,Standard,United Kingdom,Smartphone,2022-07,5,False
1709,Premium,Australia,Smartphone,2022-07,3,False
1710,Basic,Germany,Smart TV,2022-07,4,False
1711,Premium,France,Smartphone,2022-07,278,True
1712,Basic,Brazil,Smartphone,2022-07,283,True
1713,Standard,Mexico,Tablet,2022-07,4,False
1714,Standard,Spain,Tablet,2022-07,71,True
1715,Basic,Italy,Laptop,2022-07,281,True
1716,Premium,Spain,Smart TV,2022-07,5,False
1717,Basic,Spain,Smartphone,2022-07,5,False
1718,Standard,United States,Tablet,2022-06,6,False
1719,Premium,Canada,Laptop,2022-06,16,False
1720,Basic,United States,Tablet,2022-06,13,False
1721,Basic,United States,Tablet,2022-06,297,True
1722,Basic,Canada,Tablet,2022-07,352,True
1723,Standard,United Kingdom,Smart TV,2022-07,8,False
1724,Premium,Australia,Laptop,2022-07,286,True
1725,Basic,Germany,Smartphone,2022-07,287,True
1726,Basic,France,Laptop,2022-07,60,True
1727,Premium,Brazil,Smartphone,2022-07,3,False
1728,Standard,Mexico,Smartphone,2022-07,7,False
1729,Standard,Spain,Laptop,2022-07,273,True
1730,Basic,Italy,Smartphone,2022-08,18,False
1731,Premium,Spain,Tablet,2022-08,41,True
1732,Standard,Spain,Smartphone,2022-08,38,True
1733,Basic,United States,Tablet,2022-08,36,True
1734,Standard,Canada,Tablet,2022-08,163,True
1735,Premium,United States,Smartphone,2022-08,2,False
1736,Basic,United States,Smartphone,2022-09,136,True
1737,Premium,Canada,Laptop,2022-09,16,False
1738,Standard,United Kingdom,Smartphone,2022-09,220,True
1739,Basic,Australia,Smartphone,2022-09,141,True
1740,Standard,Germany,Laptop,2022-09,277,True
1741,Premium,France,Smartphone,2022-09,128,True
1742,Basic,Brazil,Laptop,2022-09,120,True
1743,Standard,Mexico,Tablet,2022-09,15,False
1744,Premium,Spain,Smart TV,2022-10,122,True
1745,Basic,Italy,Tablet,2022-10,17,False
1746,Premium,Spain,Smart TV,2022-10,205,True
1747,Basic,Spain,Laptop,2022-10,96,True
1748,Standard,United States,Smartphone,2022-10,6,False
1749,Standard,Canada,Laptop,2022-10,96,True
1750,Basic,United States,Smartphone,2022-10,1,False
1751,Premium,United States,Tablet,2022-10,2,False
1752,Basic,Canada,Laptop,2022-10,86,True
1753,Standard,United Kingdom,Laptop,2022-10,94,True
1754,Premium,Australia,Smart TV,2022-10,178,True
1755,Basic,Germany,Laptop,2022-10,170,True
1756,Premium,France,Tablet,2022-11,19,False
1757,Basic,Brazil,Laptop,2022-11,164,True
1758,Standard,Mexico,Laptop,2022-11,74,True
1759,Standard,Spain,Smart TV,2022-11,72,True
1760,Basic,Italy,Tablet,2022-11,4,False
1761,Premium,Spain,Smart TV,2022-11,160,True
1762,Basic,Spain,Smartphone,2022-11,2,False
1763,Standard,United States,Smartphone,2022-11,12,False
1764,Premium,Canada,Tablet,2022-10,1,False
1765,Basic,United States,Tablet,2022-10,9,False
1766,Premium,United States,Smart TV,2022-10,2,False
1767,Basic,Canada,Tablet,2022-10,112,True
1768,Standard,United Kingdom,Tablet,2022-09,5,False
1769,Standard,Australia,Laptop,2022-09,145,True
1770,Basic,Germany,Tablet,2022-09,279,True
1771,Premium,France,Laptop,2022-09,221,True
1772,Basic,Brazil,Smart TV,2022-09,281,True
1773,Standard,Mexico,Tablet,2022-09,230,True
1774,Premium,Spain,Tablet,2022-09,15,False
1775,Basic,Italy,Tablet,2022-08,258,True
1776,Premium,Spain,Smart TV,2022-08,0,False
1777,Basic,Spain,Tablet,2022-08,171,True
1778,Standard,United States,Tablet,2022-07,270,True
1779,Standard,Canada,Smartphone,2022-07,215,True
1780,Basic,United States,Smart TV,2022-07,328,True
1781,Premium,United States,Laptop,2022-07,285,True
1782,Basic,Canada,Laptop,2022-07,3,False
1783,Standard,United Kingdom,Smartphone,2022-07,283,True
1784,Premium,Australia,Tablet,2022-07,5,False
1785,Basic,Germany,Tablet,2022-07,7,False
1786,Premium,France,Laptop,2022-07,70,True
1787,Basic,Brazil,Laptop,2022-07,7,False
1788,Standard,Mexico,Smart TV,2022-07,24,False
1789,Standard,Spain,Tablet,2022-06,7,False
1790,Basic,Italy,Smart TV,2022-06,207,True
1791,Premium,Spain,Laptop,2022-07,3,False
1792,Basic,Spain,Tablet,2022-07,1,False
1793,Standard,United States,Smart TV,2022-07,81,True
1794,Premium,Canada,Tablet,2022-07,6,False
1795,Basic,United States,Smart TV,2022-07,200,True
1796,Basic,United States,Tablet,2022-07,9,False
1797,Basic,Canada,Smart TV,2022-07,232,True
1798,Standard,United Kingdom,Smartphone,2022-07,70,True
1799,Premium,Australia,Tablet,2022-08,6,False
1800,Basic,Germany,Tablet,2022-08,37,True
1801,Basic,France,Tablet,2022-08,2,False
1802,Premium,Brazil,Smartphone,2022-08,6,False
1803,Standard,Mexico,Smart TV,2022-08,5,False
1804,Standard,Spain,Laptop,2022-08,149,True
1805,Basic,Italy,Smart TV,2022-09,229,True
1806,Premium,Spain,Laptop,2022-09,4,False
1807,Standard,Spain,Smartphone,2022-09,3,False
1808,Basic,United States,Laptop,2022-09,9,False
1809,Standard,Canada,Tablet,2022-09,272,True
1810,Premium,United States,Laptop,2022-09,25,False
1811,Basic,United States,Smart TV,2022-09,2,False
1812,Premium,Canada,Smartphone,2022-09,113,True
1813,Standard,United Kingdom,Smartphone,2022-09,259,True
1814,Basic,Australia,Smartphone,2022-10,0,False
1815,Standard,Germany,Tablet,2022-10,9,False
1816,Premium,France,Laptop,2022-10,5,False
1817,Basic,Brazil,Smartphone,2022-10,2,False
1818,Standard,Mexico,Smart TV,2022-10,0,False
1819,Premium,Spain,Tablet,2022-10,90,True
1820,Basic,Italy,Smart TV,2022-10,93,True
1821,Premium,Spain,Smartphone,2022-10,178,True
1822,Basic,Spain,Tablet,2022-10,3,False
1823,Standard,United States,Tablet,2022-10,14,False
1824,Standard,Canada,Laptop,2022-10,82,True
1825,Basic,United States,Smart TV,2022-11,8,False
1826,Premium,United States,Tablet,2022-11,0,False
1827,Basic,Canada,Laptop,2022-11,11,False
1828,Standard,United Kingdom,Laptop,2022-11,18,False
1829,Premium,Australia,Tablet,2022-11,25,False
1830,Basic,Germany,Smartphone,2022-11,6,False
1831,Premium,France,Laptop,2022-11,7,False
1832,Basic,Brazil,Smartphone,2022-11,167,True
1833,Standard,Mexico,Smartphone,2022-11,1,False
1834,Standard,Spain,Smart TV,2022-11,0,False
1835,Basic,Italy,Tablet,2022-10,179,True
1836,Premium,Spain,Smart TV,2022-10,23,False
1837,Basic,Spain,Smartphone,2022-10,207,True
1838,Standard,United States,Smartphone,2022-09,205,True
1839,Premium,Canada,Smart TV,2022-09,17,False
1840,Basic,United States,Laptop,2022-09,2,False
1841,Premium,United States,Tablet,2022-09,20,False
1842,Basic,Canada,Smartphone,2022-09,240,True
1843,Standard,United Kingdom,Laptop,2022-09,11,False
1844,Standard,Australia,Smart TV,2022-09,9,False
1845,Basic,Germany,Smartphone,2022-08,309,True
1846,Premium,France,Smartphone,2022-08,310,True
1847,Basic,Brazil,Smartphone,2022-08,168,True
1848,Standard,Mexico,Laptop,2022-08,6,False
1849,Premium,Spain,Smartphone,2022-07,53,True
1850,Basic,Italy,Smartphone,2022-07,263,True
1851,Premium,Spain,Laptop,2022-07,3,False
1852,Basic,Spain,Tablet,2022-07,2,False
1853,Standard,United States,Laptop,2022-07,184,True
1854,Standard,Canada,Laptop,2022-07,198,True
1855,Basic,United States,Smartphone,2022-07,0,False
1856,Premium,United States,Smartphone,2022-07,24,False
1857,Basic,Canada,Smart TV,2022-07,286,True
1858,Standard,United Kingdom,Smart TV,2022-07,197,True
1859,Premium,Australia,Laptop,2022-07,287,True
1860,Basic,Germany,Laptop,2022-07,90,True
1861,Premium,France,Laptop,2022-07,199,True
1862,Basic,Brazil,Tablet,2022-07,85,True
1863,Standard,Mexico,Smartphone,2022-07,296,True
1864,Standard,Spain,Smartphone,2022-07,287,True
1865,Basic,Italy,Smartphone,2022-07,1,False
1866,Premium,Spain,Laptop,2022-07,283,True
1867,Basic,Spain,Tablet,2022-07,6,False
1868,Standard,United States,Tablet,2022-08,59,True
1869,Premium,Canada,Smart TV,2022-08,1,False
1870,Basic,United States,Tablet,2022-08,18,False
1871,Basic,United States,Smart TV,2022-08,259,True
1872,Basic,Canada,Smartphone,2022-08,256,True
1873,Standard,United Kingdom,Smartphone,2022-08,14,False
1874,Premium,Australia,Smartphone,2022-08,36,True
1875,Basic,Germany,Smart TV,2022-08,142,True
1876,Basic,France,Tablet,2022-09,6,False
1877,Premium,Brazil,Smartphone,2022-09,5,False
1878,Standard,Mexico,Tablet,2022-09,10,False
1879,Standard,Spain,Smart TV,2022-09,8,False
1880,Basic,Italy,Smart TV,2022-09,213,True
1881,Premium,Spain,Tablet,2022-09,212,True
1882,Standard,Spain,Smartphone,2022-09,8,False
1883,Basic,United States,Tablet,2022-10,218,True
1884,Standard,Canada,Tablet,2022-10,13,False
1885,Premium,United States,Tablet,2022-10,1,False
1886,Basic,United States,Smart TV,2022-10,102,True
1887,Premium,Canada,Smart TV,2022-10,95,True
1888,Standard,United Kingdom,Laptop,2022-10,198,True
1889,Basic,Australia,Laptop,2022-10,88,True
1890,Standard,Germany,Laptop,2022-10,9,False
1891,Premium,France,Tablet,2022-10,0,False
1892,Basic,Brazil,Smartphone,2022-10,234,True
1893,Standard,Mexico,Smartphone,2022-10,238,True
1894,Premium,Spain,Tablet,2022-10,3,False
1895,Basic,Italy,Laptop,2022-11,5,False
1896,Premium,Spain,Laptop,2022-11,3,False
1897,Basic,Spain,Smartphone,2022-11,3,False
1898,Standard,United States,Tablet,2022-11,28,False
1899,Standard,Canada,Smartphone,2022-11,230,True
1900,Basic,United States,Smartphone,2022-11,0,False
1901,Premium,United States,Tablet,2022-11,76,True
1902,Basic,Canada,Smart TV,2022-11,230,True
1903,Standard,United Kingdom,Smart TV,2022-11,234,True
1904,Premium,Australia,Smartphone,2022-11,0,False
1905,Basic,Germany,Tablet,2022-10,1,False
1906,Premium,France,Tablet,2022-10,81,True
1907,Basic,Brazil,Smartphone,2022-09,111,True
1908,Standard,Mexico,Smartphone,2022-09,271,True
1909,Standard,Spain,Smart TV,2022-09,5,False
1910,Basic,Italy,Smartphone,2022-09,14,False
1911,Premium,Spain,Smart TV,2022-09,19,False
1912,Basic,Spain,Laptop,2022-09,8,False
1913,Standard,United States,Tablet,2022-09,7,False
1914,Premium,Canada,Tablet,2022-09,146,True
1915,Basic,United States,Smartphone,2022-09,227,True
1916,Premium,United States,Tablet,2022-08,4,False
1917,Basic,Canada,Tablet,2022-08,308,True
1918,Standard,United Kingdom,Smartphone,2022-08,253,True
1919,Standard,Australia,Smart TV,2022-08,0,False
1920,Basic,Germany,Laptop,2022-08,258,True
1921,Premium,France,Laptop,2022-07,1,False
1922,Basic,Brazil,Tablet,2022-07,4,False
1923,Standard,Mexico,Smartphone,2022-07,2,False
1924,Premium,Spain,Laptop,2022-07,76,True
1925,Basic,Italy,Smart TV,2022-07,7,False
1926,Premium,Spain,Tablet,2022-07,8,False
1927,Basic,Spain,Smart TV,2022-07,194,True
1928,Standard,United States,Smart TV,2022-07,294,True
1929,Standard,Canada,Smartphone,2022-07,206,True
1930,Basic,United States,Smart TV,2022-07,91,True
1931,Premium,United States,Tablet,2022-07,10,False
1932,Basic,Canada,Tablet,2022-07,14,False
1933,Standard,United Kingdom,Smart TV,2022-07,287,True
1934,Premium,Australia,Laptop,2022-07,0,False
1935,Basic,Germany,Tablet,2022-07,287,True
1936,Premium,France,Laptop,2022-07,9,False
1937,Basic,Brazil,Smart TV,2022-07,193,True
1938,Standard,Mexico,Smartphone,2022-07,3,False
1939,Standard,Spain,Tablet,2022-08,310,True
1940,Basic,Italy,Tablet,2022-08,3,False
1941,Premium,Spain,Smart TV,2022-08,58,True
1942,Basic,Spain,Smart TV,2022-08,32,True
1943,Standard,United States,Smart TV,2022-08,1,False
1944,Premium,Canada,Tablet,2022-08,3,False
1945,Basic,United States,Smart TV,2022-08,6,False
1946,Basic,United States,Smart TV,2022-09,1,False
1947,Basic,Canada,Smartphone,2022-09,7,False
1948,Standard,United Kingdom,Laptop,2022-09,220,True
1949,Premium,Australia,Smart TV,2022-09,221,True
1950,Basic,Germany,Laptop,2022-09,1,False
1951,Basic,France,Tablet,2022-09,207,True
1952,Premium,Brazil,Smartphone,2022-09,273,True
1953,Standard,Mexico,Smartphone,2022-10,39,True
1954,Standard,Spain,Laptop,2022-10,192,True
1955,Basic,Italy,Smartphone,2022-10,4,False
1956,Premium,Spain,Tablet,2022-10,190,True
1957,Standard,Spain,Smartphone,2022-10,2,False
1958,Basic,United States,Tablet,2022-10,19,False
1959,Standard,Canada,Smartphone,2022-10,2,False
1960,Premium,United States,Laptop,2022-10,4,False
1961,Basic,United States,Smartphone,2022-10,8,False
1962,Premium,Canada,Tablet,2022-10,172,True
1963,Standard,United Kingdom,Smart TV,2022-10,175,True
1964,Basic,Australia,Smart TV,2022-11,168,True
1965,Standard,Germany,Tablet,2022-11,75,True
1966,Premium,France,Tablet,2022-11,173,True
1967,Basic,Brazil,Laptop,2022-11,222,True
1968,Standard,Mexico,Tablet,2022-11,2,False
1969,Premium,Spain,Smartphone,2022-11,6,False
1970,Basic,Italy,Laptop,2022-11,10,False
1971,Premium,Spain,Laptop,2022-11,90,True
1972,Basic,Spain,Tablet,2022-11,158,True
1973,Standard,United States,Tablet,2022-11,70,True
1974,Standard,Canada,Smartphone,2022-11,6,False
1975,Basic,United States,Tablet,2022-11,4,False
1976,Premium,United States,Tablet,2022-10,2,False
1977,Basic,Canada,Smartphone,2022-10,0,False
1978,Standard,United Kingdom,Smart TV,2022-10,202,True
1979,Premium,Australia,Smartphone,2022-09,8,False
1980,Basic,Germany,Laptop,2022-09,9,False
1981,Premium,France,Smartphone,2022-09,1,False
1982,Basic,Brazil,Smartphone,2022-09,5,False
1983,Standard,Mexico,Tablet,2022-09,9,False
1984,Standard,Spain,Smartphone,2022-09,8,False
1985,Basic,Italy,Tablet,2022-09,143,True
1986,Premium,Spain,Smart TV,2022-08,9,False
1987,Basic,Spain,Smart TV,2022-08,254,True
1988,Standard,United States,Smartphone,2022-08,0,False
1989,Premium,Canada,Tablet,2022-08,169,True
1990,Basic,United States,Smart TV,2022-07,321,True
1991,Premium,United States,Laptop,2022-07,3,False
1992,Basic,Canada,Smartphone,2022-07,198,True
1993,Standard,United Kingdom,Tablet,2022-07,332,True
1994,Standard,Australia,Laptop,2022-07,67,True
1995,Basic,Germany,Tablet,2022-07,192,True
1996,Premium,France,Smart TV,2022-07,342,True
1997,Basic,Brazil,Smart TV,2022-07,70,True
1998,Standard,Mexico,Smart TV,2022-07,71,True
1999,Premium,Spain,Smart TV,2022-07,195,True
2000,Basic,Italy,Smart TV,2022-07,5,False
2001,Premium,Spain,Smart TV,2022-07,97,True
2002,Basic,Spain,Smartphone,2022-07,344,True
2003,Standard,United States,Tablet,2022-07,287,True
2004,Standard,Canada,Laptop,2022-07,12,False
2005,Basic,United States,Laptop,2022-07,337,True
2006,Premium,United States,Laptop,2022-07,189,True
2007,Basic,Canada,Smart TV,2022-07,334,True
2008,Standard,United Kingdom,Laptop,2022-07,54,True
2009,Premium,Australia,Laptop,2022-07,327,True
2010,Basic,Germany,Laptop,2022-08,80,True
2011,Premium,France,Tablet,2022-08,38,True
2012,Basic,Brazil,Smart TV,2022-08,154,True
2013,Standard,Mexico,Smart TV,2022-08,28,False
2014,Standard,Spain,Smart TV,2022-08,291,True
2015,Basic,Italy,Smartphone,2022-09,13,False
2016,Premium,Spain,Smart TV,2022-09,287,True
2017,Basic,Spain,Laptop,2022-09,10,False
2018,Standard,United States,Laptop,2022-09,131,True
2019,Premium,Canada,Laptop,2022-09,7,False
2020,Basic,United States,Tablet,2022-09,0,False
2021,Basic,United States,Laptop,2022-09,4,False
2022,Basic,Canada,Laptop,2022-10,200,True
2023,Standard,United Kingdom,Tablet,2022-10,1,False
2024,Premium,Australia,Laptop,2022-10,0,False
2025,Basic,Germany,Laptop,2022-10,1,False
2026,Basic,France,Smart TV,2022-10,4,False
2027,Premium,Brazil,Smart TV,2022-10,12,False
2028,Standard,Mexico,Smartphone,2022-10,244,True
2029,Standard,Spain,Smart TV,2022-10,10,False
2030,Basic,Italy,Tablet,2022-10,0,False
2031,Premium,Spain,Smart TV,2022-10,234,True
2032,Standard,Spain,Smart TV,2022-10,3,False
2033,Basic,United States,Smartphone,2022-10,16,False
2034,Standard,Canada,Laptop,2022-11,5,False
2035,Premium,United States,Smart TV,2022-11,3,False
2036,Basic,United States,Smartphone,2022-11,26,False
2037,Premium,Canada,Smart TV,2022-11,21,False
2038,Standard,United Kingdom,Smartphone,2022-11,74,True
2039,Basic,Australia,Laptop,2022-11,71,True
2040,Standard,Germany,Laptop,2022-11,165,True
2041,Premium,France,Smartphone,2022-11,6,False
2042,Basic,Brazil,Smartphone,2022-11,0,False
2043,Standard,Mexico,Smart TV,2022-11,166,True
2044,Premium,Spain,Smart TV,2022-11,82,True
2045,Basic,Italy,Laptop,2022-11,77,True
2046,Premium,Spain,Smartphone,2022-10,16,False
2047,Basic,Spain,Laptop,2022-10,237,True
2048,Standard,United States,Tablet,2022-10,181,True
2049,Standard,Canada,Tablet,2022-10,103,True
2050,Basic,United States,Smartphone,2022-10,7,False
2051,Premium,United States,Smartphone,2022-09,110,True
2052,Basic,Canada,Smart TV,2022-09,136,True
2053,Standard,United Kingdom,Laptop,2022-09,276,True
2054,Premium,Australia,Tablet,2022-09,20,False
2055,Basic,Germany,Laptop,2022-09,11,False
2056,Premium,France,Tablet,2022-08,149,True
2057,Basic,Brazil,Smartphone,2022-08,258,True
2058,Standard,Mexico,Smartphone,2022-08,48,True
2059,Standard,Spain,Laptop,2022-08,49,True
2060,Basic,Italy,Smart TV,2022-08,167,True
2061,Premium,Spain,Smart TV,2022-08,48,True
2062,Basic,Spain,Tablet,2022-07,278,True
2063,Standard,United States,Smartphone,2022-07,183,True
2064,Premium,Canada,Tablet,2022-07,331,True
2065,Basic,United States,Tablet,2022-07,2,False
2066,Premium,United States,Laptop,2022-07,69,True
2067,Basic,Canada,Laptop,2022-07,0,False
2068,Standard,United Kingdom,Laptop,2022-07,9,False
2069,Standard,Australia,Smart TV,2022-07,0,False
2070,Basic,Germany,Smartphone,2022-07,7,False
2071,Premium,France,Smartphone,2022-07,4,False
2072,Basic,Brazil,Laptop,2022-07,78,True
2073,Standard,Mexico,Tablet,2022-07,351,True
2074,Premium,Spain,Smartphone,2022-07,349,True
2075,Basic,Italy,Tablet,2022-07,22,False
2076,Premium,Spain,Laptop,2022-07,192,True
2077,Basic,Spain,Laptop,2022-07,333,True
2078,Standard,United States,Laptop,2022-07,65,True
2079,Standard,Canada,Smart TV,2022-07,11,False
2080,Basic,United States,Laptop,2022-08,2,False
2081,Premium,United States,Smart TV,2022-08,7,False
2082,Basic,Canada,Tablet,2022-08,6,False
2083,Standard,United Kingdom,Tablet,2022-08,5,False
2084,Premium,Australia,Smartphone,2022-09,152,True
2085,Basic,Germany,Laptop,2022-09,4,False
2086,Premium,France,Smart TV,2022-09,1,False
2087,Basic,Brazil,Tablet,2022-09,13,False
2088,Standard,Mexico,Tablet,2022-09,11,False
2089,Standard,Spain,Tablet,2022-09,121,True
2090,Basic,Italy,Tablet,2022-09,22,False
2091,Premium,Spain,Smartphone,2022-10,195,True
2092,Basic,Spain,Laptop,2022-10,199,True
2093,Standard,United States,Smart TV,2022-10,12,False
2094,Premium,Canada,Smart TV,2022-10,6,False
2095,Basic,United States,Smart TV,2022-10,0,False
2096,Basic,United States,Tablet,2022-10,2,False
2097,Basic,Canada,Tablet,2022-10,0,False
2098,Standard,United Kingdom,Tablet,2022-10,2,False
2099,Premium,Australia,Laptop,2022-10,10,False
2100,Basic,Germany,Smart TV,2022-10,244,True
2101,Basic,France,Tablet,2022-10,2,False
2102,Premium,Brazil,Smartphone,2022-10,236,True
2103,Standard,Mexico,Laptop,2022-11,11,False
2104,Standard,Spain,Tablet,2022-11,23,False
2105,Basic,Italy,Smartphone,2022-11,2,False
2106,Premium,Spain,Smartphone,2022-11,9,False
2107,Standard,Spain,Smart TV,2022-11,72,True
2108,Basic,United States,Smartphone,2022-11,69,True
2109,Standard,Canada,Tablet,2022-11,4,False
2110,Premium,United States,Smartphone,2022-11,162,True
2111,Basic,United States,Laptop,2022-11,71,True
2112,Premium,Canada,Smart TV,2022-11,3,False
2113,Standard,United Kingdom,Tablet,2022-11,221,True
2114,Basic,Australia,Tablet,2022-11,227,True
2115,Standard,Germany,Laptop,2022-11,3,False
2116,Premium,France,Tablet,2022-11,170,True
2117,Basic,Brazil,Laptop,2022-10,81,True
2118,Standard,Mexico,Smart TV,2022-10,2,False
2119,Premium,Spain,Laptop,2022-10,5,False
2120,Basic,Italy,Smart TV,2022-09,211,True
2121,Premium,Spain,Laptop,2022-09,137,True
2122,Basic,Spain,Smart TV,2022-09,119,True
2123,Standard,United States,Tablet,2022-09,127,True
2124,Standard,Canada,Laptop,2022-09,225,True
2125,Basic,United States,Smartphone,2022-09,8,False
2126,Premium,United States,Smartphone,2022-08,2,False
2127,Basic,Canada,Smartphone,2022-08,0,False
2128,Standard,United Kingdom,Tablet,2022-08,313,True
2129,Premium,Australia,Laptop,2022-08,318,True
2130,Basic,Germany,Tablet,2022-08,175,True
2131,Premium,France,Laptop,2022-07,4,False
2132,Basic,Brazil,Smart TV,2022-07,11,False
2133,Standard,Mexico,Laptop,2022-07,184,True
2134,Standard,Spain,Smart TV,2022-07,331,True
2135,Basic,Italy,Smartphone,2022-07,20,False
2136,Premium,Spain,Tablet,2022-07,7,False
2137,Basic,Spain,Tablet,2022-07,1,False
2138,Standard,United States,Smartphone,2022-07,87,True
2139,Premium,Canada,Smartphone,2022-07,76,True
2140,Basic,United States,Tablet,2022-07,6,False
2141,Premium,United States,Tablet,2022-07,4,False
2142,Basic,Canada,Smartphone,2022-07,282,True
2143,Standard,United Kingdom,Smartphone,2022-07,188,True
2144,Standard,Australia,Smartphone,2022-07,3,False
2145,Basic,Germany,Smart TV,2022-07,186,True
2146,Premium,France,Tablet,2022-07,0,False
2147,Basic,Brazil,Smartphone,2022-07,57,True
2148,Standard,Mexico,Tablet,2022-07,5,False
2149,Premium,Spain,Smart TV,2022-07,52,True
2150,Basic,Italy,Tablet,2022-08,322,True
2151,Premium,Spain,Smart TV,2022-08,7,False
2152,Basic,Spain,Laptop,2022-08,300,True
2153,Standard,United States,Tablet,2022-08,6,False
2154,Standard,Canada,Smart TV,2022-08,5,False
2155,Basic,United States,Smartphone,2022-09,6,False
2156,Premium,United States,Smart TV,2022-09,137,True
2157,Basic,Canada,Smart TV,2022-09,8,False
2158,Standard,United Kingdom,Smartphone,2022-09,0,False
2159,Premium,Australia,Tablet,2022-09,218,True
2160,Basic,Germany,Smartphone,2022-09,7,False
2161,Premium,France,Smartphone,2022-09,114,True
2162,Basic,Brazil,Tablet,2022-10,196,True
2163,Standard,Mexico,Smart TV,2022-10,191,True
2164,Standard,Spain,Smartphone,2022-10,0,False
2165,Basic,Italy,Laptop,2022-10,14,False
2166,Premium,Spain,Smartphone,2022-10,0,False
2167,Basic,Spain,Laptop,2022-10,3,False
2168,Standard,United States,Smart TV,2022-10,4,False
2169,Premium,Canada,Tablet,2022-10,89,True
2170,Basic,United States,Smart TV,2022-10,2,False
2171,Basic,United States,Tablet,2022-10,197,True
2172,Basic,Canada,Smart TV,2022-10,7,False
2173,Standard,United Kingdom,Smartphone,2022-10,8,False
2174,Premium,Australia,Smartphone,2022-11,164,True
2175,Basic,Germany,Laptop,2022-11,10,False
2176,Basic,France,Tablet,2022-11,0,False
2177,Premium,Brazil,Tablet,2022-11,10,False
2178,Standard,Mexico,Tablet,2022-11,1,False
2179,Standard,Spain,Smart TV,2022-11,2,False
2180,Basic,Italy,Smart TV,2022-11,180,True
2181,Premium,Spain,Laptop,2022-11,162,True
2182,Standard,Spain,Tablet,2022-11,167,True
2183,Basic,United States,Smart TV,2022-11,10,False
2184,Standard,Canada,Tablet,2022-11,72,True
2185,Premium,United States,Smart TV,2022-11,225,True
2186,Basic,United States,Smart TV,2022-10,7,False
2187,Premium,Canada,Tablet,2022-10,81,True
2188,Standard,United Kingdom,Laptop,2022-10,187,True
2189,Basic,Australia,Laptop,2022-10,107,True
2190,Standard,Germany,Tablet,2022-09,0,False
2191,Premium,France,Smartphone,2022-09,12,False
2192,Basic,Brazil,Smart TV,2022-09,14,False
2193,Standard,Mexico,Laptop,2022-09,1,False
2194,Premium,Spain,Smart TV,2022-09,9,False
2195,Basic,Italy,Smart TV,2022-08,36,True
2196,Premium,Spain,Smartphone,2022-08,9,False
2197,Basic,Spain,Smartphone,2022-08,161,True
2198,Standard,United States,Smart TV,2022-08,1,False
2199,Standard,Canada,Tablet,2022-08,42,True
2200,Basic,United States,Laptop,2022-07,260,True
2201,Premium,United States,Laptop,2022-07,182,True
2202,Basic,Canada,Tablet,2022-07,4,False
2203,Standard,United Kingdom,Smartphone,2022-07,72,True
2204,Premium,Australia,Smart TV,2022-07,268,True
2205,Basic,Germany,Smart TV,2022-07,273,True
2206,Premium,France,Smart TV,2022-07,11,False
2207,Basic,Brazil,Laptop,2022-07,0,False
2208,Standard,Mexico,Laptop,2022-07,201,True
2209,Standard,Spain,Tablet,2022-07,3,False
2210,Basic,Italy,Smartphone,2022-07,283,True
2211,Premium,Spain,Laptop,2022-07,338,True
2212,Basic,Spain,Smart TV,2022-07,1,False
2213,Standard,United States,Tablet,2022-07,9,False
2214,Premium,Canada,Tablet,2022-07,279,True
2215,Basic,United States,Smartphone,2022-07,6,False
2216,Premium,United States,Smart TV,2022-07,63,True
2217,Basic,Canada,Tablet,2022-07,178,True
2218,Standard,United Kingdom,Tablet,2022-07,2,False
2219,Standard,Australia,Laptop,2022-08,163,True
2220,Basic,Germany,Smartphone,2022-08,253,True
2221,Premium,France,Smart TV,2022-08,252,True
2222,Basic,Brazil,Smartphone,2022-08,0,False
2223,Standard,Mexico,Laptop,2022-08,36,True
2224,Premium,Spain,Tablet,2022-08,153,True
2225,Basic,Italy,Smart TV,2022-09,140,True
2226,Premium,Spain,Laptop,2022-09,22,False
